user_id,date_from,date_to,origin,destination,is_booked,search_count,num_adults,num_children,num_days,geo_distance
020dcd,2017-09-07,2017-10-04,HAM,SAW,0,2,1,1,27,2014.6386920010948
020e91,2017-09-07,2017-10-06,PAR,NYC,0,2,1,0,29,5837.828025520125
020ed4,2017-07-06,2017-07-10,DUS,LON,0,1,2,0,4,483.3797305832925
020ffc,2017-08-15,2017-09-01,FRA,IEV,0,1,1,0,17,1542.350943623483
021278,2017-07-21,2017-08-02,PAR,SCL,0,1,1,0,12,11650.60902435181
0214dd,2017-05-28,2017-06-01,PAR,REK,0,1,1,0,4,2232.8447717464605
021545,2017-06-02,2017-06-02,MUC,ALC,0,1,1,0,0,1469.5736263313574
0217a2,2017-06-24,2017-06-27,BCN,ROM,0,1,2,0,3,861.3539079624805
02192e,2017-04-30,2017-05-03,PAR,MCO,0,1,1,0,3,7229.294261222744
021b1c,2017-07-08,2017-07-08,OPO,ORY,0,1,2,0,0,1204.350423536272
021df6,2017-07-15,2017-07-25,BER,PMI,0,2,2,2,10,1657.1975239635512
021e17,2017-05-02,2017-05-12,DUS,IST,0,1,1,0,10,2038.9828522626703
022249,2017-09-14,2017-10-07,LYS,OPO,0,1,2,0,23,1198.8823543471456
022411,2017-05-06,2017-05-13,ORY,OPO,0,1,1,0,7,1204.350423536272
022601,2017-07-06,2017-07-09,STR,EDI,0,1,2,0,3,1163.7076226114525
0226ae,2017-10-03,2017-10-09,HAM,TLV,0,1,1,0,6,3096.7975109747927
02294c,2017-09-30,2018-03-16,FRA,CEB,0,1,1,0,167,10852.580588625338
022b2f,2017-08-03,2017-08-17,STR,ANK,1,2,2,0,14,2112.058125285205
022bfa,2017-10-12,2017-10-26,MUC,LON,0,1,3,3,14,920.6904735627807
022d89,2017-06-26,2017-06-30,TLS,GVA,0,1,2,0,4,470.36669013588113
022e28,2017-10-25,2017-10-27,BER,BUD,0,2,2,3,2,702.3985920028955
022f10,2017-05-06,2017-05-21,FRA,TLV,0,1,2,0,15,2939.4249431993894
022f10,2017-05-06,2017-05-22,FRA,TLV,0,1,2,0,16,2939.4249431993894
0230b6,2017-05-23,2017-05-28,BER,LED,0,2,1,0,5,1314.268754947297
023233,2017-12-05,2017-12-10,GVA,TLS,0,1,1,0,5,470.36669013588113
02349e,2017-11-16,2017-11-24,DUS,AGP,0,1,2,0,8,1839.9493958308658
02371c,2017-05-17,2017-05-21,HAM,CPH,0,1,1,0,4,283.45752130030246
02371d,2018-04-03,2018-04-13,MUC,LPA,0,1,2,0,10,3215.1691726674167
02371d,2018-04-10,2018-04-20,MUC,LPA,0,1,2,0,10,3215.1691726674167
0237be,2017-05-16,2017-05-20,DUS,DXB,0,1,1,0,4,5004.253068735073
023865,2017-04-29,2017-05-03,NCE,OPO,0,1,1,0,4,1327.166163203463
023865,2017-07-06,2017-07-13,MRS,OPO,0,1,4,0,7,1163.3867879094141
0238b0,2017-06-07,2017-06-09,STR,AMS,0,1,2,1,2,501.4182705756813
023961,2017-08-17,2017-08-18,STR,PMI,0,1,8,0,1,1147.0448811174474
023abd,2017-05-01,2017-05-06,ZRH,AGP,0,1,2,0,5,1599.10185911641
023c86,2017-05-06,2017-05-14,HAM,ALC,0,1,1,0,8,1883.121273363029
023c86,2017-05-07,2017-05-14,HAM,ALC,0,2,1,0,7,1883.121273363029
024222,2017-06-22,2017-06-29,MRS,MAD,0,1,1,0,7,809.4030263545875
024222,2017-08-21,2017-08-25,MRS,MAD,0,1,1,0,4,809.4030263545875
024362,2017-04-28,2017-05-01,BER,IST,0,1,1,0,3,1736.013577545123
024362,2017-04-29,2017-05-01,BER,IST,0,1,1,0,2,1736.013577545123
0243b3,2017-06-03,2017-06-10,PAR,PMI,0,1,2,0,7,1034.5540876226387
024567,2017-04-26,2017-04-26,PAR,DUS,0,1,1,0,0,411.64977029947977
0245f4,2017-04-30,2017-05-02,STR,IST,0,2,2,0,2,1773.3653515547999
024a95,2017-06-17,2017-06-21,DUS,PRG,0,1,2,0,4,541.5026040120031
0252b5,2017-07-02,2017-09-16,FRA,CGK,0,1,1,0,76,11098.824294139948
0257ea,2017-05-01,2017-05-03,DUS,IST,0,1,2,0,2,2038.9828522626703
025c74,2017-06-21,2017-06-23,PAR,BCN,0,1,1,0,2,829.6484838874006
0260e3,2017-05-31,2017-06-05,BCN,DXB,0,1,2,1,5,5164.665864297907
0260e3,2017-05-31,2017-06-05,NCE,DXB,0,1,2,1,5,4780.65477350455
0269e7,2018-02-06,2018-03-24,PAR,SAO,0,1,1,0,46,9401.55643882402
026cfe,2017-05-18,2017-05-18,TLS,LYS,0,1,1,0,0,360.2949709008269
026dc5,2017-05-13,2017-05-25,MUC,IST,0,1,1,0,12,1582.6490024192908
026e4c,2017-05-17,2017-05-19,BRU,LAS,0,1,1,0,2,8680.537814600075
027015,2017-05-21,2017-05-26,MUC,IST,0,1,1,0,5,1582.6490024192908
027041,2017-05-22,2017-05-26,PAR,CAS,0,1,1,0,4,1886.4928553638888
027083,2017-05-06,2017-05-06,FRA,IST,0,1,1,0,0,1865.802107460031
02711d,2017-04-29,2017-04-29,PAR,ROM,0,1,2,0,0,1106.7371573716223
02711d,2017-05-01,2017-05-01,BCN,ROM,0,1,2,0,0,861.3539079624805
02737c,2017-05-05,2017-05-08,DUS,IST,0,2,1,0,3,2038.9828522626703
02737c,2017-07-19,2017-07-26,DUS,IST,0,1,1,0,7,2038.9828522626703
02746a,2017-04-24,2017-04-26,FRA,OPO,0,2,1,0,2,1667.2439228056853
027919,2017-10-12,2017-11-02,BER,AGP,1,3,2,0,21,2240.6288428613975
027cc6,2017-04-27,2017-04-27,FRA,VCE,0,1,1,0,0,587.3542670261129
027cc6,2017-04-27,2017-04-27,STR,VCE,0,1,1,0,0,441.22623586858805
027eb4,2017-05-17,2017-05-20,HAM,AYT,0,1,2,0,3,2448.7612449426356
027eb4,2017-05-17,2017-05-20,HAM,CPH,0,1,2,0,3,283.45752130030246
027eb4,2017-05-17,2017-05-20,HAM,LIS,0,1,2,0,3,2200.8755716841497
027eb4,2017-05-17,2017-05-20,HAM,VCE,0,1,2,0,3,920.2344843089527
0281be,2017-06-01,2017-06-18,BER,MCO,0,1,1,0,17,7839.481798637566
028391,2017-05-28,2017-05-29,VIE,MAD,0,1,1,0,1,1818.5056028871547
028cd3,2017-05-03,2017-05-03,BKK,HAN,0,1,2,0,0,1003.2408442203874
028cd3,2017-05-08,2017-05-08,BKK,HAN,0,1,2,0,0,1003.2408442203874
028cd3,2017-05-09,2017-05-09,BKK,HAN,1,5,2,0,0,1003.2408442203874
028ce0,2017-11-04,2017-11-06,LON,AMS,0,1,1,0,2,349.92515016687577
028dc4,2017-05-17,2017-05-24,DUS,PMI,0,1,2,0,7,1335.099388960445
028fcb,2017-09-24,2017-10-09,MUC,LIS,1,3,2,2,15,1963.7327676316734
02933d,2017-05-09,2017-05-11,FRA,ATH,0,1,1,0,2,1800.6617479452511
02992c,2017-07-12,2017-07-15,PAR,MRS,0,2,3,0,3,640.5227915734464
029d34,2017-05-17,2017-05-26,BER,PMI,0,1,3,0,9,1657.1975239635512
029e3b,2017-05-04,2017-05-11,CDG,ALG,0,1,1,0,7,1363.8281968104534
029e3b,2017-05-04,2017-05-11,ORY,ALG,0,1,1,0,7,1333.259027689944
029e9b,2017-07-05,2017-07-08,PAR,LIS,0,2,1,0,3,1452.0328728283007
029f28,2017-05-11,2017-05-22,BER,CLT,0,1,1,0,11,7247.188111272985
02a2cf,2017-05-03,2017-05-05,CGN,MUC,0,1,1,0,2,443.1577909150198
02a312,2017-05-04,2017-05-11,NYC,CUN,0,1,2,0,7,2501.98989012968
02a312,2017-05-04,2017-05-12,NYC,CUN,1,3,2,0,8,2501.98989012968
02a5a4,2017-07-19,2017-07-27,MUC,MNL,0,1,2,0,8,10178.080532876256
02a776,2017-07-19,2017-07-25,HAM,AYT,0,1,1,0,6,2448.7612449426356
02b020,2017-06-20,2017-07-03,DUS,NYC,0,3,1,0,13,6030.840847316788
02b3f2,2017-04-28,2017-04-28,STR,IST,0,2,1,0,0,1773.3653515547999
02b725,2017-05-09,2017-05-13,DUS,YVR,0,1,2,0,4,7876.353838215926
02b778,2017-05-04,2017-05-04,AGP,BER,0,1,1,0,0,2240.6288428613975
02b7c2,2017-05-18,2017-05-20,PAR,TLS,1,2,3,1,2,587.9440451999194
02b999,2017-09-02,2017-09-29,PAR,DPS,0,2,1,0,27,12400.206143482495
02baaf,2017-05-31,2017-06-02,DUS,ZRH,0,1,2,0,2,438.56234826349424
02bc76,2018-01-04,2018-02-03,FRA,AKL,0,1,2,0,30,18183.647995535186
02be26,2017-05-17,2017-05-19,DUS,HAM,0,2,1,0,2,342.24998399231265
02c13e,2017-06-05,2017-06-17,CGN,ALC,0,2,2,0,12,1525.3925934598021
02c13e,2017-06-05,2017-06-17,DUS,ALC,1,6,2,0,12,1549.3291928499468
02c19a,2017-10-16,2017-10-16,CUN,MEX,0,1,1,0,0,1290.2002251380286
02c26b,2017-04-29,2017-04-29,FRA,CPH,0,2,1,0,0,667.1014490721144
02c2d5,2017-06-22,2017-06-25,PAR,LED,0,2,2,1,3,2155.8484197254033
02c2dd,2017-06-01,2017-06-07,PAR,IST,0,1,1,1,6,2253.4668406275528
02c9a0,2017-05-24,2017-06-09,PAR,IST,0,1,1,0,16,2253.4668406275528
02cac2,2017-07-04,2017-07-10,BER,BCN,0,3,2,0,6,1499.761224483535
02cc27,2017-04-24,2017-04-24,MHD,FRA,0,1,1,0,0,4303.496323790536
02cc2f,2017-06-22,2017-06-27,GVA,OPO,0,1,4,0,5,1309.1027372921897
02cd28,2017-04-22,2017-04-22,BER,AMS,0,1,2,0,0,586.7736609963436
02cd28,2017-04-22,2017-04-22,BER,VIE,1,2,2,0,0,537.8205741565705
02cf90,2017-10-07,2017-10-16,HAM,ALC,0,1,2,0,9,1883.121273363029
02d0c7,2017-05-02,2017-07-02,DUS,SAN,0,1,1,0,61,9195.158481758606
02d1f6,2017-06-03,2017-06-07,FRA,IAD,0,1,1,0,4,6554.238379777241
02d4dd,2017-12-15,2018-01-04,KTM,NCE,0,2,1,0,20,7012.38484293304
02d63d,2017-06-07,2017-06-09,NCE,BCN,1,3,1,0,2,485.3099132678231
02dbf3,2017-04-29,2017-05-14,IEV,CMB,0,1,1,0,15,6636.660337654475
02dbf3,2017-05-28,2017-06-05,FRA,LIM,0,1,1,0,8,10730.079094605013
02de6f,2018-02-18,2018-03-04,AMS,HNL,0,1,1,0,14,11657.184623368237
02deb5,2017-11-23,2017-11-30,MUC,PMI,0,1,3,1,7,1188.284803898934
02df67,2017-04-29,2017-05-02,AMS,GVA,0,1,2,0,3,681.9893164609684
02e084,2017-06-27,2017-06-27,PAR,DUB,0,1,2,0,0,779.4111726950161
02e55b,2017-07-19,2017-07-19,FRA,YYC,0,3,1,0,0,7533.6393378140865
02e754,2017-05-22,2017-05-22,LYS,HKT,0,1,1,0,0,9629.920252993226
02e961,2017-05-31,2017-06-10,PAR,IZM,0,1,2,1,10,2292.9494426649458
02ea34,2017-07-29,2017-07-29,IZM,IST,0,1,2,2,0,327.93543206384527
02edf3,2017-05-04,2017-05-05,MUC,HAM,0,1,1,0,1,614.6902477291612
02f184,2017-05-25,2017-06-01,PAR,IST,0,1,4,2,7,2253.4668406275528
02f1f5,2017-04-29,2017-05-03,BNA,LAX,0,1,1,0,4,2858.904861231458
02f21e,2017-05-01,2017-05-07,STR,IST,0,1,1,0,6,1773.3653515547999
02f735,2017-09-30,2017-10-11,HAM,IST,0,1,1,0,11,1986.1073728991973
02fb51,2017-12-06,2017-12-20,BER,NYC,0,1,1,0,14,6385.775230434865
02fdd8,2017-06-08,2017-06-29,HAM,IST,0,1,2,0,21,1986.1073728991973
02fdd8,2017-06-10,2017-06-30,HAM,IST,0,1,2,0,20,1986.1073728991973
02fe9e,2017-06-07,2017-06-07,BER,ATH,0,1,1,0,0,1802.8477153286367
02fed1,2017-05-16,2017-05-23,FRA,AGP,0,1,2,0,7,1821.6385780061635
02ffb9,2017-08-05,2017-08-12,FRA,WAS,0,1,1,0,7,6530.035012253634
030147,2017-06-26,2017-06-30,PAR,VCE,0,1,3,0,4,843.7601490436173
030159,2017-05-06,2017-05-06,MAD,PAR,0,1,1,1,0,1051.7163067224103
030653,2017-04-30,2017-05-08,YYZ,HAM,0,1,1,0,8,6232.144626973077
030ce7,2017-05-21,2017-06-11,FRA,BKK,0,2,1,0,21,8966.898802410986
030d10,2017-09-20,2017-10-20,FRA,IST,0,1,1,0,30,1865.802107460031
030e5a,2017-05-30,2017-06-07,BER,NYC,0,1,1,0,8,6385.775230434865
030f13,2017-10-05,2017-10-13,ZRH,LIS,0,1,1,0,8,1727.428574543278
031d26,2017-09-22,2017-10-04,CGN,AYT,0,1,2,3,12,2434.1218926109286
031d5e,2017-05-14,2017-05-17,FRA,TXL,1,2,2,0,3,419.5653510031735
031d5e,2017-08-25,2017-08-25,FRA,NCE,0,2,1,0,0,726.7977767905303
031d5e,2017-08-25,2017-09-07,FRA,NCE,0,2,1,0,13,726.7977767905303
03222d,2017-07-28,2017-08-04,MUC,PMI,0,1,1,0,7,1188.284803898934
032440,2017-08-31,2017-09-14,HAM,BCN,0,1,3,0,14,1476.4181312282537
03250b,2017-11-16,2017-11-30,HAM,BCN,0,1,1,1,14,1476.4181312282537
03255a,2017-09-05,2017-10-05,DUS,ICN,0,1,1,0,30,8541.869578945048
032f64,2018-03-02,2018-03-02,PAR,BER,0,1,2,0,0,878.2992029098784
032f6e,2017-08-17,2017-09-17,HAM,IST,0,1,1,0,31,1986.1073728991973
032f9a,2017-05-14,2017-06-04,FRA,MIA,0,1,1,0,21,7763.326003005599
033266,2017-10-05,2017-10-12,MUC,ATH,0,2,1,0,7,1496.0458401508986
03358b,2017-05-26,2017-06-02,LIS,LYS,0,1,2,0,7,1388.1593558491786
033ae2,2017-07-30,2017-09-03,CHI,AMS,0,2,1,0,35,6606.689546300414
033ae5,2017-09-30,2017-10-14,DUS,PMI,0,1,2,1,14,1335.099388960445
033eb8,2017-05-13,2017-05-13,THR,PAR,0,1,1,0,0,4210.7285325781095
0348e6,2017-06-14,2017-06-17,TLS,MAD,0,1,3,0,3,552.4188101391402
034b57,2017-05-21,2017-05-25,FRA,PMI,0,1,2,0,4,1264.4962315467362
034d3c,2017-09-09,2017-11-23,DUS,BNE,0,1,1,0,75,16151.194723806979
035000,2017-11-26,2017-11-26,SFO,PAR,0,1,1,0,0,8965.87436087546
0352f0,2017-05-15,2017-05-15,LAX,DUS,0,2,1,0,0,9121.153472246
03547c,2017-06-24,2017-06-29,NCE,DXB,0,1,2,0,5,4780.65477350455
0354f6,2017-08-09,2017-10-15,NCE,ESB,0,1,3,1,67,2159.7040429881276
03554f,2017-05-06,2017-05-10,HAM,ZRH,0,1,1,0,4,689.3583911243363
0356aa,2017-10-02,2017-10-03,STR,PMI,0,1,3,0,1,1147.0448811174474
0356bc,2017-05-17,2017-05-20,FRA,ALC,0,1,1,0,3,1505.9415680583793
035928,2017-09-21,2017-10-07,MRS,HKT,0,1,1,0,16,9637.813269101942
035928,2017-09-22,2017-10-07,MRS,BKK,0,1,1,0,15,9379.592993758262
0359d7,2017-06-06,2017-06-18,PAR,DXB,0,2,2,0,12,5249.9815442979325
035a39,2017-05-07,2017-05-09,HAM,AMS,0,1,1,0,2,379.5655985197144
035ac1,2017-05-07,2017-05-07,ORY,TLS,0,1,1,0,0,574.8015166850355
035d08,2017-05-11,2017-05-18,DUS,IST,0,2,1,0,7,2038.9828522626703
035e1e,2017-05-04,2017-05-11,PAR,LIS,0,5,1,0,7,1452.0328728283007
036027,2017-06-16,2017-06-19,DUS,LON,0,2,4,0,3,483.3797305832925
0362e1,2017-05-22,2017-05-27,CGN,OPO,0,1,2,0,5,1620.5755504796705
036485,2017-06-01,2017-06-04,PAR,DUB,0,1,2,1,3,779.4111726950161
03660a,2018-01-07,2018-01-18,BER,TCI,0,2,1,0,11,3617.220230091182
036a93,2017-04-26,2017-04-30,DUS,IST,0,1,1,0,4,2038.9828522626703
036cbb,2017-08-24,2017-09-14,CDG,NYC,0,2,3,0,21,5844.78804023226
03712e,2017-05-14,2017-06-04,FRA,JKT,0,1,2,0,21,11127.825745597638
0376e4,2017-05-23,2017-05-26,MUC,DUS,0,1,1,0,3,486.1850217398799
037c35,2017-10-22,2017-11-08,PAR,HNL,0,1,1,0,17,11970.673354816365
037c7a,2017-10-07,2017-10-21,AMS,FLL,0,1,2,0,14,7410.165827267692
037c7a,2017-10-13,2017-10-27,DUS,FLL,0,1,2,0,14,7574.210628359644
037dea,2017-05-17,2017-05-20,HAM,LON,0,1,2,0,3,726.1599028023841
037dea,2017-05-17,2017-05-20,LON,HAM,0,1,2,0,3,726.1599028023841
037fe6,2017-06-17,2017-06-21,TLS,LIS,0,1,1,0,4,1036.79081559982
03856d,2017-07-06,2017-07-20,MUC,BUH,0,1,2,3,14,1182.5815017303685
0388d0,2017-05-15,2017-05-15,HAV,MUC,0,1,1,0,0,8409.945168778651
0388d0,2017-05-16,2017-05-16,HAV,MUC,1,2,1,0,0,8409.945168778651
038948,2017-05-30,2017-06-11,MRS,TXL,0,1,1,0,12,1177.2412381378526
038948,2017-05-30,2017-06-11,TXL,MRS,0,1,1,0,12,1177.2412381378526
038987,2017-07-23,2017-08-02,MUC,PMI,0,1,2,0,10,1188.284803898934
038b18,2017-07-10,2017-07-20,MUC,LIS,0,1,2,0,10,1963.7327676316734
038b2b,2017-05-03,2017-05-05,LON,PAR,0,1,1,0,2,344.9651651538682
038e85,2017-07-08,2017-07-08,DUS,NYC,0,1,3,0,0,6030.840847316788
038fad,2017-05-21,2017-05-24,CDG,BCN,0,1,1,0,3,847.8540538080437
03973f,2017-05-10,2017-05-17,FRA,LIS,0,1,1,0,7,1890.4890315104547
03975c,2017-05-24,2017-05-27,FRA,MAD,0,1,3,0,3,1446.0235440353356
039e13,2017-06-22,2017-06-29,BER,AYT,0,2,2,0,7,2202.66297502044
03a00f,2017-08-22,2017-09-04,MUC,BKK,0,2,1,0,13,8794.589830490255
03a00f,2017-08-23,2017-09-04,SEL,BKK,0,1,1,0,12,3723.149299370647
03a060,2017-05-02,2017-05-05,PAR,TLV,0,2,1,0,3,3278.150047834882
03a2df,2017-06-14,2017-06-18,STR,TXL,0,1,2,1,4,510.2690630516085
03a6c9,2017-05-18,2017-05-20,LIS,ORY,0,1,2,0,2,1442.8762179845012
03a7b9,2017-05-10,2017-05-10,STR,BER,0,1,2,0,0,511.55924282227244
03a7b9,2017-05-10,2017-05-12,STR,BER,0,1,2,0,2,511.55924282227244
03a919,2017-05-31,2017-06-29,MUC,CEB,0,1,1,0,29,10753.98034721209
03a93b,2017-05-17,2017-05-20,HAM,STR,0,1,1,0,3,536.9279267891749
03af19,2017-05-14,2017-05-20,DUS,TYO,0,1,1,0,6,9315.27946141238
03affb,2017-06-22,2017-06-27,TLS,AGP,0,1,2,0,5,912.2625708191612
03b085,2017-05-21,2017-05-25,FRA,LON,0,1,2,1,4,640.0443028377856
03b63d,2017-11-14,2017-11-18,DUS,PMI,0,1,1,0,4,1335.099388960445
03ba16,2017-10-26,2017-11-02,PAR,LAX,0,1,2,0,7,9085.91956641113
03bb27,2017-06-16,2017-06-21,FRA,IST,0,1,1,0,5,1865.802107460031
03be4f,2017-05-08,2017-05-08,MUC,DUS,0,1,1,0,0,486.1850217398799
03c07f,2017-05-07,2017-05-30,FRA,MEL,0,1,1,0,23,16320.958957433346
03c329,2017-07-13,2017-07-17,STR,WAW,0,1,1,0,4,918.9636379140943
03c449,2017-08-10,2017-08-31,FRA,NYC,0,1,3,1,21,6202.585984107936
03c4d2,2017-11-27,2017-12-12,MRS,TYO,1,3,2,0,15,10084.352389000904
03c5cc,2017-05-24,2017-06-07,LYS,MNL,0,1,1,0,14,10753.600296161421
03c5cc,2017-05-25,2017-06-07,GVA,MNL,0,1,1,0,13,10642.064125495532
03c5e6,2017-08-08,2017-08-12,MUC,BCN,0,1,1,0,4,1055.1239608396156
03c646,2017-08-14,2017-08-21,DUS,OVB,0,1,2,0,7,4828.111689544071
03c64e,2017-05-21,2017-05-23,FRA,PRG,0,1,1,0,2,397.8298348161468
03c795,2017-07-18,2017-07-21,FRA,MRS,0,1,1,0,3,788.1523535178839
03c8a6,2017-05-20,2017-06-14,FRA,CEB,0,1,1,1,25,10852.580588625338
03c8b2,2017-05-23,2017-05-25,BER,BCN,0,1,2,0,2,1499.761224483535
03c9c1,2017-05-13,2017-05-21,DUS,OSL,0,1,1,0,8,997.5566179460197
03ceae,2017-10-01,2017-10-08,CGN,PMI,0,1,4,0,7,1305.3179028207294
03d12c,2017-08-12,2017-09-04,CGN,ANK,0,1,4,4,23,2331.5196046432484
03d148,2017-05-04,2017-05-12,FRA,TCI,0,2,2,0,8,3194.0767338469755
03d3c2,2017-05-03,2017-05-06,MRS,ALG,0,2,1,0,3,766.3734936346159
03d3d4,2017-07-11,2017-07-23,FRA,ADD,0,2,1,0,12,5344.169588622873
03d4f8,2017-07-04,2017-07-18,BKK,MEL,0,1,1,0,14,7371.755302882228
03d511,2018-02-12,2018-02-27,FRA,DUR,0,1,1,0,15,9162.711010706511
03d55d,2017-06-14,2017-06-22,FRA,IST,0,1,1,0,8,1865.802107460031
03d56a,2017-08-02,2017-08-11,FRA,ATH,0,1,1,0,9,1800.6617479452511
03d577,2017-06-15,2017-06-18,BER,GVA,0,1,3,0,3,874.794931283655
03d577,2017-10-04,2017-10-18,BER,TYO,0,1,3,0,14,8915.768643915531
03d577,2017-12-07,2017-12-21,BER,TYO,0,1,3,0,14,8915.768643915531
03d5ff,2017-05-16,2017-05-19,DUS,WAW,0,1,1,0,3,984.9327325857166
03d61e,2017-05-02,2017-05-03,TLS,GVA,0,1,1,0,1,470.36669013588113
03d732,2017-05-12,2017-05-17,CGN,PRG,0,1,2,0,5,512.2899530989013
03d990,2017-12-07,2017-12-08,MUC,LON,0,1,2,0,1,920.6904735627807
03db4b,2018-02-11,2018-02-23,HAM,BKK,0,2,2,0,12,8812.810308467719
03dd16,2017-04-30,2017-04-30,GVA,ORY,0,1,1,0,0,394.959219417848
03deda,2017-10-30,2017-10-31,MUC,CGN,0,1,1,0,1,443.1577909150198
03e04a,2017-10-01,2017-10-15,PAR,YMQ,0,1,4,0,14,5506.315396348216
03e086,2017-07-01,2017-07-06,SIN,DPS,0,2,2,0,5,1679.2623940292767
03e0d3,2017-09-02,2017-09-09,CGN,LIS,0,1,2,1,7,1855.3088030617832
03e12f,2017-07-09,2017-07-15,DUS,ZRH,0,1,1,0,6,438.56234826349424
03e41c,2017-04-30,2017-05-07,PAR,GLA,0,1,1,0,7,899.518268419168
03e6fb,2017-09-06,2017-09-22,DUS,FCO,0,1,1,0,16,1128.2615545779236
03e86f,2017-06-10,2017-06-17,MUC,LON,0,1,2,0,7,920.6904735627807
03e936,2017-06-14,2017-06-16,MUC,BER,0,1,1,0,2,504.0152450674517
03e963,2017-05-17,2017-05-17,ORY,MRS,0,1,2,1,0,627.8278399130226
03ea4f,2017-05-04,2017-05-07,MUC,AMS,0,1,1,0,3,670.5798964264392
03ea7c,2017-06-21,2017-06-29,PAR,NYC,0,2,1,0,8,5837.828025520125
03ebd5,2017-09-02,2017-09-24,PAR,BKK,0,1,1,0,22,9443.865249207118
03ebd5,2017-09-05,2017-09-25,PAR,BKK,0,1,1,0,20,9443.865249207118
03ed48,2017-10-11,2017-10-11,PAR,MNL,0,2,1,0,0,10743.83950975112
03ee9a,2017-04-28,2017-04-28,ORY,TLS,0,1,1,0,0,574.8015166850355
03f129,2017-08-17,2017-09-10,FRA,CMB,0,1,1,0,24,8079.527982541663
03f149,2017-05-10,2017-05-17,BER,NYC,0,1,1,0,7,6385.775230434865
03f37d,2017-09-28,2017-09-28,MUC,KUL,0,1,1,0,0,9755.730749819031
03f749,2017-07-05,2017-07-05,TXL,CGN,0,1,1,0,0,464.07051510483865
03f85c,2017-05-10,2017-05-11,WAW,FRA,0,1,1,0,1,889.7709311099788
03f85c,2017-05-10,2017-05-11,WAW,STR,0,1,1,0,1,918.9636379140943
03fd18,2018-03-22,2018-03-29,PAR,KTM,0,1,1,0,7,7236.753016059853
040016,2017-05-15,2017-05-22,STR,HAM,1,4,1,0,7,536.9279267891749
0402f8,2017-06-14,2017-06-21,CGN,SAW,0,2,1,0,7,2032.398861240248
0402f8,2017-06-14,2017-06-22,CGN,SAW,0,1,1,0,8,2032.398861240248
0403b3,2017-08-10,2017-08-17,PAR,VCE,1,2,2,0,7,843.7601490436173
0403c4,2017-10-08,2017-10-13,PAR,DUB,0,1,1,0,5,779.4111726950161
04072f,2017-10-16,2017-10-20,CDG,TLS,0,1,1,0,4,607.558903435327
04092f,2017-05-22,2017-05-23,DUS,BCN,0,1,1,0,1,1148.6238044659378
04096d,2017-05-26,2017-06-09,FRA,JKT,0,2,2,1,14,11127.825745597638
040f82,2017-05-10,2017-05-12,MUC,DUS,0,1,1,0,2,486.1850217398799
04126a,2017-07-11,2017-07-28,IZM,FRA,0,2,1,0,17,1953.9830455015144
04126a,2017-10-14,2017-10-27,IZM,FRA,0,1,1,0,13,1953.9830455015144
04126a,2018-04-02,2018-04-17,IZM,FRA,0,1,1,0,15,1953.9830455015144
04148a,2017-07-10,2017-07-21,STR,ALC,0,1,2,0,11,1404.5009025792465
0416b7,2017-09-22,2017-10-12,MUC,AGP,0,1,1,0,20,1819.8229843529364
04181c,2017-10-04,2017-10-04,NYC,HAM,0,1,1,0,0,6130.710945467258
041840,2017-09-26,2017-10-06,CDG,OPO,0,1,2,0,10,1235.1585924890035
041bfc,2017-07-26,2017-08-20,TLS,MOW,0,1,1,1,25,2892.8600907515056
041d58,2017-07-10,2017-07-14,STR,MXP,0,1,2,0,4,351.9821156919211
041d58,2017-07-11,2017-07-14,STR,MXP,0,1,2,0,3,351.9821156919211
041e55,2017-05-10,2017-05-12,TLS,BRU,0,1,1,0,2,835.4005946397654
041e67,2017-09-14,2017-09-14,STR,SAW,0,2,3,1,0,1805.0421584784365
041ecc,2017-05-09,2017-05-18,CGN,LPA,0,2,2,0,9,3159.661795665912
041f25,2017-08-03,2017-08-17,FRA,VCE,0,1,1,0,14,587.3542670261129
041f7a,2017-05-16,2017-05-20,BER,PAR,0,1,2,0,4,878.2992029098784
04211e,2018-01-28,2018-02-28,DUS,SAO,0,1,2,0,31,9811.938488285467
042518,2017-08-18,2017-08-24,DXB,CDG,0,1,1,2,6,5238.9030308178935
0426b7,2017-07-17,2017-07-17,MUC,VCE,1,6,1,0,0,305.60388292599794
04271d,2017-09-16,2017-09-22,PAR,NYC,0,1,1,0,6,5837.828025520125
042912,2017-05-26,2017-06-03,FRA,CAI,0,1,1,0,8,2922.515676262693
042912,2017-05-27,2017-06-03,FRA,CAI,0,1,1,0,7,2922.515676262693
0429f6,2017-05-07,2017-05-14,BER,MCT,0,1,1,0,7,4952.223033220993
0429f6,2017-05-07,2017-05-14,MUC,MCT,0,2,1,0,7,4909.693728738212
042a43,2017-05-20,2017-05-24,FRA,PMI,0,1,2,0,4,1264.4962315467362
042b06,2017-10-19,2017-11-02,HAM,PMI,0,1,4,0,14,1654.5157994562705
043090,2017-07-20,2017-07-23,MAD,MRS,0,1,1,0,3,809.4030263545875
0433e3,2017-12-30,2018-01-09,PAR,CUN,0,1,1,0,10,8208.848085158457
04360b,2017-05-18,2017-05-20,VCE,BER,0,1,1,0,2,791.1719583036058
043e75,2017-05-09,2017-05-13,FRA,IST,0,1,1,0,4,1865.802107460031
0441c9,2017-05-28,2017-06-02,LYS,BHX,0,1,3,0,5,894.3280011288897
04437e,2017-05-17,2017-05-21,STR,VIE,0,1,1,0,4,548.9971693423646
